job,ws,sequence,priority,duration,start,end
0.0,7.0,10.0,12.0,94.0,5.0,99.0
0.0,13.0,20.0,12.0,66.0,459.0,525.0
0.0,5.0,30.0,12.0,10.0,564.0,574.0
0.0,8.0,40.0,12.0,53.0,574.0,627.0
0.0,4.0,50.0,12.0,26.0,709.0,735.0
0.0,3.0,60.0,12.0,15.0,735.0,750.0
0.0,11.0,70.0,12.0,65.0,981.0,1046.0
0.0,12.0,80.0,12.0,82.0,1046.0,1128.0
0.0,9.0,90.0,12.0,10.0,1129.0,1139.0
0.0,15.0,100.0,12.0,27.0,1285.0,1312.0
0.0,10.0,110.0,12.0,93.0,1312.0,1405.0
0.0,14.0,120.0,12.0,92.0,1405.0,1497.0
0.0,6.0,130.0,12.0,96.0,1497.0,1593.0
0.0,1.0,140.0,12.0,70.0,1593.0,1663.0
0.0,2.0,150.0,12.0,83.0,1663.0,1746.0
1.0,5.0,10.0,8.0,74.0,186.0,260.0
1.0,6.0,20.0,8.0,31.0,260.0,291.0
1.0,8.0,30.0,8.0,88.0,291.0,379.0
1.0,15.0,40.0,8.0,51.0,501.0,552.0
1.0,14.0,50.0,8.0,57.0,552.0,609.0
1.0,9.0,60.0,8.0,78.0,623.0,701.0
1.0,12.0,70.0,8.0,8.0,701.0,709.0
1.0,10.0,80.0,8.0,7.0,710.0,717.0
1.0,7.0,90.0,8.0,91.0,717.0,808.0
1.0,11.0,100.0,8.0,79.0,902.0,981.0
1.0,1.0,110.0,8.0,18.0,981.0,999.0
1.0,4.0,120.0,8.0,51.0,999.0,1050.0
1.0,13.0,130.0,8.0,18.0,1080.0,1098.0
1.0,2.0,140.0,8.0,99.0,1098.0,1197.0
1.0,3.0,150.0,8.0,33.0,1197.0,1230.0
2.0,2.0,10.0,4.0,4.0,0.0,4.0
2.0,9.0,20.0,4.0,82.0,73.0,155.0
2.0,10.0,30.0,4.0,40.0,155.0,195.0
2.0,13.0,40.0,4.0,86.0,203.0,289.0
2.0,7.0,50.0,4.0,50.0,289.0,339.0
2.0,12.0,60.0,4.0,54.0,339.0,393.0
2.0,14.0,70.0,4.0,21.0,393.0,414.0
2.0,6.0,80.0,4.0,6.0,414.0,420.0
2.0,1.0,90.0,4.0,54.0,423.0,477.0
2.0,3.0,100.0,4.0,68.0,630.0,698.0
2.0,8.0,110.0,4.0,82.0,698.0,780.0
2.0,11.0,120.0,4.0,20.0,780.0,800.0
2.0,5.0,130.0,4.0,39.0,800.0,839.0
2.0,4.0,140.0,4.0,35.0,839.0,874.0
2.0,15.0,150.0,4.0,68.0,874.0,942.0
3.0,6.0,10.0,10.0,73.0,84.0,157.0
3.0,3.0,20.0,10.0,23.0,181.0,204.0
3.0,10.0,30.0,10.0,30.0,204.0,234.0
3.0,7.0,40.0,10.0,30.0,390.0,420.0
3.0,11.0,50.0,10.0,53.0,420.0,473.0
3.0,1.0,60.0,10.0,94.0,582.0,676.0
3.0,14.0,70.0,10.0,58.0,779.0,837.0
3.0,5.0,80.0,10.0,93.0,839.0,932.0
3.0,8.0,90.0,10.0,32.0,966.0,998.0
3.0,15.0,100.0,10.0,91.0,1162.0,1253.0
3.0,12.0,110.0,10.0,30.0,1253.0,1283.0
3.0,9.0,120.0,10.0,56.0,1304.0,1360.0
3.0,13.0,130.0,10.0,27.0,1360.0,1387.0
3.0,2.0,140.0,10.0,92.0,1387.0,1479.0
3.0,4.0,150.0,10.0,9.0,1479.0,1488.0
4.0,8.0,10.0,14.0,78.0,0.0,78.0
4.0,9.0,20.0,14.0,23.0,222.0,245.0
4.0,7.0,30.0,14.0,21.0,420.0,441.0
4.0,11.0,40.0,14.0,60.0,687.0,747.0
4.0,5.0,50.0,14.0,36.0,747.0,783.0
4.0,10.0,60.0,14.0,29.0,783.0,812.0
4.0,3.0,70.0,14.0,95.0,941.0,1036.0
4.0,15.0,80.0,14.0,99.0,1312.0,1411.0
4.0,13.0,90.0,14.0,79.0,1462.0,1541.0
4.0,6.0,100.0,14.0,76.0,1593.0,1669.0
4.0,2.0,110.0,14.0,93.0,1746.0,1839.0
4.0,14.0,120.0,14.0,42.0,1839.0,1881.0
4.0,12.0,130.0,14.0,52.0,1881.0,1933.0
4.0,1.0,140.0,14.0,42.0,1933.0,1975.0
4.0,4.0,150.0,14.0,96.0,1975.0,2071.0
5.0,6.0,10.0,9.0,29.0,0.0,29.0
5.0,4.0,20.0,9.0,61.0,93.0,154.0
5.0,13.0,30.0,9.0,88.0,297.0,385.0
5.0,14.0,40.0,9.0,70.0,414.0,484.0
5.0,12.0,50.0,9.0,16.0,494.0,510.0
5.0,5.0,60.0,9.0,31.0,533.0,564.0
5.0,15.0,70.0,9.0,65.0,564.0,629.0
5.0,8.0,80.0,9.0,83.0,780.0,863.0
5.0,3.0,90.0,9.0,78.0,863.0,941.0
5.0,2.0,100.0,9.0,26.0,1035.0,1061.0
5.0,11.0,110.0,9.0,50.0,1061.0,1111.0
5.0,1.0,120.0,9.0,87.0,1111.0,1198.0
5.0,10.0,130.0,9.0,62.0,1198.0,1260.0
5.0,7.0,140.0,9.0,14.0,1260.0,1274.0
5.0,9.0,150.0,9.0,30.0,1274.0,1304.0
6.0,13.0,10.0,7.0,18.0,0.0,18.0
6.0,4.0,20.0,7.0,75.0,18.0,93.0
6.0,8.0,30.0,7.0,20.0,142.0,162.0
6.0,9.0,40.0,7.0,4.0,162.0,166.0
6.0,15.0,50.0,7.0,91.0,410.0,501.0
6.0,7.0,60.0,7.0,68.0,501.0,569.0
6.0,2.0,70.0,7.0,19.0,569.0,588.0
6.0,12.0,80.0,7.0,54.0,588.0,642.0
6.0,5.0,90.0,7.0,85.0,642.0,727.0
6.0,6.0,100.0,7.0,73.0,747.0,820.0
6.0,3.0,110.0,7.0,43.0,820.0,863.0
6.0,11.0,120.0,7.0,24.0,878.0,902.0
6.0,1.0,130.0,7.0,37.0,902.0,939.0
6.0,14.0,140.0,7.0,87.0,939.0,1026.0
6.0,10.0,150.0,7.0,66.0,1026.0,1092.0
7.0,12.0,10.0,2.0,32.0,0.0,32.0
7.0,6.0,20.0,2.0,52.0,32.0,84.0
7.0,1.0,30.0,2.0,9.0,84.0,93.0
7.0,8.0,40.0,2.0,49.0,93.0,142.0
7.0,13.0,50.0,2.0,61.0,142.0,203.0
7.0,14.0,60.0,2.0,35.0,203.0,238.0
7.0,15.0,70.0,2.0,99.0,238.0,337.0
7.0,2.0,80.0,2.0,62.0,396.0,458.0
7.0,3.0,90.0,2.0,6.0,458.0,464.0
7.0,9.0,100.0,2.0,62.0,464.0,526.0
7.0,5.0,110.0,2.0,7.0,526.0,533.0
