job,ws,sequence,priority,duration,start,end
0.0,10.0,10.0,12.0,86.0,13.0,99.0
0.0,15.0,20.0,12.0,60.0,155.0,215.0
0.0,5.0,30.0,12.0,10.0,442.0,452.0
0.0,14.0,40.0,12.0,59.0,699.0,758.0
0.0,11.0,50.0,12.0,65.0,870.0,935.0
0.0,4.0,60.0,12.0,94.0,935.0,1029.0
0.0,8.0,70.0,12.0,71.0,1039.0,1110.0
0.0,9.0,80.0,12.0,25.0,1110.0,1135.0
0.0,1.0,90.0,12.0,98.0,1135.0,1233.0
0.0,6.0,100.0,12.0,49.0,1233.0,1282.0
0.0,2.0,110.0,12.0,43.0,1282.0,1325.0
0.0,3.0,120.0,12.0,8.0,1433.0,1441.0
0.0,13.0,130.0,12.0,90.0,1441.0,1531.0
0.0,7.0,140.0,12.0,21.0,1531.0,1552.0
0.0,12.0,150.0,12.0,73.0,1552.0,1625.0
1.0,11.0,10.0,5.0,68.0,104.0,172.0
1.0,9.0,20.0,5.0,28.0,172.0,200.0
1.0,12.0,30.0,5.0,38.0,225.0,263.0
1.0,15.0,40.0,5.0,36.0,283.0,319.0
1.0,4.0,50.0,5.0,93.0,319.0,412.0
1.0,14.0,60.0,5.0,35.0,412.0,447.0
1.0,10.0,70.0,5.0,37.0,447.0,484.0
1.0,8.0,80.0,5.0,28.0,484.0,512.0
1.0,5.0,90.0,5.0,62.0,512.0,574.0
1.0,3.0,100.0,5.0,86.0,593.0,679.0
1.0,7.0,110.0,5.0,65.0,679.0,744.0
1.0,2.0,120.0,5.0,11.0,744.0,755.0
1.0,6.0,130.0,5.0,20.0,755.0,775.0
1.0,13.0,140.0,5.0,82.0,775.0,857.0
1.0,1.0,150.0,5.0,23.0,857.0,880.0
2.0,8.0,10.0,15.0,33.0,0.0,33.0
2.0,1.0,20.0,15.0,67.0,267.0,334.0
2.0,7.0,30.0,15.0,96.0,899.0,995.0
2.0,6.0,40.0,15.0,91.0,1063.0,1154.0
2.0,15.0,50.0,15.0,83.0,1459.0,1542.0
2.0,14.0,60.0,15.0,81.0,1542.0,1623.0
2.0,3.0,70.0,15.0,60.0,1623.0,1683.0
2.0,12.0,80.0,15.0,88.0,1683.0,1771.0
2.0,5.0,90.0,15.0,20.0,1771.0,1791.0
2.0,13.0,100.0,15.0,62.0,1791.0,1853.0
2.0,2.0,110.0,15.0,22.0,1853.0,1875.0
2.0,10.0,120.0,15.0,79.0,1875.0,1954.0
2.0,4.0,130.0,15.0,38.0,1954.0,1992.0
2.0,11.0,140.0,15.0,40.0,1992.0,2032.0
2.0,9.0,150.0,15.0,82.0,2032.0,2114.0
3.0,10.0,10.0,6.0,13.0,0.0,13.0
3.0,12.0,20.0,6.0,14.0,35.0,49.0
3.0,15.0,30.0,6.0,73.0,82.0,155.0
3.0,1.0,40.0,6.0,88.0,179.0,267.0
3.0,2.0,50.0,6.0,24.0,479.0,503.0
3.0,9.0,60.0,6.0,16.0,646.0,662.0
3.0,6.0,70.0,6.0,78.0,662.0,740.0
3.0,11.0,80.0,6.0,70.0,740.0,810.0
3.0,13.0,90.0,6.0,53.0,857.0,910.0
3.0,5.0,100.0,6.0,68.0,910.0,978.0
3.0,14.0,110.0,6.0,73.0,978.0,1051.0
3.0,4.0,120.0,6.0,90.0,1051.0,1141.0
