job,ws,sequence,priority,duration,start,end
0.0,1.0,10.0,3.0,36.0,58.0,94.0
0.0,2.0,20.0,3.0,96.0,108.0,204.0
0.0,3.0,30.0,3.0,86.0,239.0,325.0
0.0,4.0,40.0,3.0,7.0,338.0,345.0
0.0,5.0,50.0,3.0,20.0,345.0,365.0
0.0,6.0,60.0,3.0,9.0,365.0,374.0
0.0,7.0,70.0,3.0,39.0,374.0,413.0
0.0,8.0,80.0,3.0,79.0,413.0,492.0
0.0,9.0,90.0,3.0,82.0,492.0,574.0
0.0,10.0,100.0,3.0,24.0,574.0,598.0
1.0,1.0,10.0,7.0,16.0,19.0,35.0
1.0,9.0,20.0,7.0,95.0,137.0,232.0
1.0,4.0,30.0,7.0,67.0,417.0,484.0
1.0,6.0,40.0,7.0,63.0,584.0,647.0
1.0,3.0,50.0,7.0,87.0,647.0,734.0
1.0,2.0,60.0,7.0,24.0,734.0,758.0
1.0,10.0,70.0,7.0,62.0,808.0,870.0
1.0,7.0,80.0,7.0,49.0,889.0,938.0
1.0,8.0,90.0,7.0,92.0,938.0,1030.0
1.0,5.0,100.0,7.0,16.0,1030.0,1046.0
2.0,1.0,10.0,5.0,65.0,144.0,209.0
2.0,7.0,20.0,5.0,71.0,270.0,341.0
2.0,2.0,30.0,5.0,9.0,341.0,350.0
2.0,4.0,40.0,5.0,67.0,350.0,417.0
2.0,9.0,50.0,5.0,70.0,417.0,487.0
2.0,3.0,60.0,5.0,48.0,487.0,535.0
2.0,6.0,70.0,5.0,49.0,535.0,584.0
2.0,5.0,80.0,5.0,66.0,584.0,650.0
2.0,8.0,90.0,5.0,5.0,650.0,655.0
2.0,10.0,100.0,5.0,96.0,712.0,808.0
3.0,1.0,10.0,4.0,50.0,94.0,144.0
3.0,2.0,20.0,4.0,31.0,204.0,235.0
3.0,5.0,30.0,4.0,6.0,235.0,241.0
3.0,9.0,40.0,4.0,13.0,241.0,254.0
3.0,6.0,50.0,4.0,98.0,254.0,352.0
3.0,8.0,60.0,4.0,97.0,492.0,589.0
3.0,7.0,70.0,4.0,93.0,589.0,682.0
3.0,10.0,80.0,4.0,30.0,682.0,712.0
3.0,4.0,90.0,4.0,34.0,712.0,746.0
3.0,3.0,100.0,4.0,83.0,746.0,829.0
4.0,1.0,10.0,10.0,99.0,374.0,473.0
4.0,6.0,20.0,10.0,7.0,473.0,480.0
4.0,10.0,30.0,10.0,55.0,512.0,567.0
4.0,9.0,40.0,10.0,78.0,660.0,738.0
4.0,8.0,50.0,10.0,68.0,819.0,887.0
