job,ws,sequence,priority,duration,start,end
0.0,1.0,10.0,9.0,72.0,190.0,262.0
0.0,2.0,20.0,9.0,54.0,262.0,316.0
0.0,3.0,30.0,9.0,33.0,396.0,429.0
0.0,4.0,40.0,9.0,86.0,493.0,579.0
0.0,5.0,50.0,9.0,75.0,579.0,654.0
0.0,6.0,60.0,9.0,16.0,654.0,670.0
0.0,7.0,70.0,9.0,96.0,754.0,850.0
0.0,8.0,80.0,9.0,7.0,926.0,933.0
0.0,9.0,90.0,9.0,99.0,933.0,1032.0
0.0,10.0,100.0,9.0,76.0,1032.0,1108.0
1.0,1.0,10.0,6.0,16.0,151.0,167.0
1.0,4.0,20.0,6.0,88.0,368.0,456.0
1.0,5.0,30.0,6.0,48.0,461.0,509.0
1.0,9.0,40.0,6.0,52.0,509.0,561.0
1.0,10.0,50.0,6.0,60.0,577.0,637.0
1.0,7.0,60.0,6.0,29.0,637.0,666.0
1.0,8.0,70.0,6.0,18.0,671.0,689.0
1.0,6.0,80.0,6.0,89.0,720.0,809.0
1.0,3.0,90.0,6.0,80.0,809.0,889.0
1.0,2.0,100.0,6.0,76.0,889.0,965.0
2.0,1.0,10.0,1.0,47.0,0.0,47.0
2.0,8.0,20.0,1.0,11.0,47.0,58.0
2.0,4.0,30.0,1.0,14.0,58.0,72.0
2.0,3.0,40.0,1.0,56.0,72.0,128.0
2.0,7.0,50.0,1.0,16.0,128.0,144.0
2.0,5.0,60.0,1.0,83.0,144.0,227.0
2.0,2.0,70.0,1.0,10.0,227.0,237.0
2.0,6.0,80.0,1.0,61.0,237.0,298.0
2.0,9.0,90.0,1.0,24.0,298.0,322.0
2.0,10.0,100.0,1.0,58.0,322.0,380.0
3.0,1.0,10.0,2.0,49.0,47.0,96.0
3.0,2.0,20.0,2.0,31.0,96.0,127.0
3.0,4.0,30.0,2.0,17.0,127.0,144.0
3.0,9.0,40.0,2.0,50.0,144.0,194.0
3.0,6.0,50.0,2.0,63.0,298.0,361.0
3.0,3.0,60.0,2.0,35.0,361.0,396.0
3.0,5.0,70.0,2.0,65.0,396.0,461.0
3.0,8.0,80.0,2.0,23.0,461.0,484.0
3.0,7.0,90.0,2.0,50.0,484.0,534.0
3.0,10.0,100.0,2.0,29.0,534.0,563.0
4.0,1.0,10.0,4.0,55.0,96.0,151.0
4.0,7.0,20.0,4.0,6.0,151.0,157.0
4.0,2.0,30.0,4.0,28.0,157.0,185.0
4.0,4.0,40.0,4.0,96.0,185.0,281.0
4.0,6.0,50.0,4.0,86.0,361.0,447.0
4.0,3.0,60.0,4.0,99.0,447.0,546.0
4.0,10.0,70.0,4.0,14.0,563.0,577.0
4.0,8.0,80.0,4.0,70.0,577.0,647.0
4.0,9.0,90.0,4.0,64.0,647.0,711.0
4.0,5.0,100.0,4.0,24.0,711.0,735.0
5.0,5.0,10.0,8.0,46.0,93.0,139.0
5.0,1.0,20.0,8.0,23.0,167.0,190.0
5.0,7.0,30.0,8.0,70.0,190.0,260.0
5.0,9.0,40.0,8.0,19.0,260.0,279.0
5.0,3.0,50.0,8.0,54.0,279.0,333.0
5.0,4.0,60.0,8.0,22.0,471.0,493.0
5.0,10.0,70.0,8.0,85.0,637.0,722.0
5.0,8.0,80.0,8.0,87.0,839.0,926.0
5.0,6.0,90.0,8.0,79.0,926.0,1005.0
5.0,2.0,100.0,8.0,93.0,1043.0,1136.0
6.0,5.0,10.0,10.0,76.0,290.0,366.0
6.0,4.0,20.0,10.0,60.0,579.0,639.0
6.0,1.0,30.0,10.0,76.0,639.0,715.0
6.0,10.0,40.0,10.0,98.0,722.0,820.0
6.0,3.0,50.0,10.0,76.0,889.0,965.0
6.0,2.0,60.0,10.0,50.0,1136.0,1186.0
6.0,9.0,70.0,10.0,86.0,1186.0,1272.0
6.0,8.0,80.0,10.0,14.0,1272.0,1286.0
6.0,7.0,90.0,10.0,27.0,1286.0,1313.0
6.0,6.0,100.0,10.0,57.0,1313.0,1370.0
7.0,5.0,10.0,5.0,93.0,0.0,93.0
7.0,7.0,20.0,5.0,27.0,93.0,120.0
7.0,10.0,30.0,5.0,57.0,120.0,177.0
7.0,4.0,40.0,5.0,87.0,281.0,368.0
7.0,9.0,50.0,5.0,86.0,368.0,454.0
7.0,3.0,60.0,5.0,54.0,546.0,600.0
7.0,8.0,70.0,5.0,24.0,647.0,671.0
7.0,6.0,80.0,5.0,49.0,671.0,720.0
7.0,1.0,90.0,5.0,20.0,720.0,740.0
7.0,2.0,100.0,5.0,47.0,740.0,787.0
8.0,3.0,10.0,3.0,28.0,0.0,28.0
8.0,7.0,20.0,3.0,11.0,28.0,39.0
8.0,9.0,30.0,3.0,78.0,39.0,117.0
8.0,8.0,40.0,3.0,85.0,117.0,202.0
8.0,5.0,50.0,3.0,63.0,227.0,290.0
8.0,10.0,60.0,3.0,81.0,380.0,461.0
8.0,4.0,70.0,3.0,10.0,461.0,471.0
8.0,2.0,80.0,3.0,9.0,471.0,480.0
8.0,6.0,90.0,3.0,46.0,480.0,526.0
8.0,1.0,100.0,3.0,32.0,526.0,558.0
9.0,3.0,10.0,7.0,22.0,28.0,50.0
9.0,10.0,20.0,7.0,76.0,177.0,253.0
9.0,6.0,30.0,7.0,89.0,526.0,615.0
9.0,9.0,40.0,7.0,13.0,615.0,628.0
9.0,7.0,50.0,7.0,88.0,666.0,754.0
9.0,4.0,60.0,7.0,10.0,754.0,764.0
9.0,8.0,70.0,7.0,75.0,764.0,839.0
9.0,5.0,80.0,7.0,98.0,839.0,937.0
9.0,2.0,90.0,7.0,78.0,965.0,1043.0
9.0,1.0,100.0,7.0,17.0,1043.0,1060.0
