job,ws,sequence,priority,duration,start,end
0.0,7.0,10.0,14.0,64.0,0.0,64.0
0.0,2.0,20.0,14.0,57.0,103.0,160.0
0.0,16.0,30.0,14.0,81.0,160.0,241.0
0.0,3.0,40.0,14.0,98.0,241.0,339.0
0.0,20.0,50.0,14.0,59.0,370.0,429.0
0.0,14.0,60.0,14.0,87.0,462.0,549.0
0.0,17.0,70.0,14.0,93.0,655.0,748.0
0.0,19.0,80.0,14.0,62.0,748.0,810.0
0.0,4.0,90.0,14.0,20.0,810.0,830.0
0.0,13.0,100.0,14.0,14.0,830.0,844.0
0.0,15.0,110.0,14.0,85.0,1191.0,1276.0
0.0,6.0,120.0,14.0,45.0,1276.0,1321.0
0.0,11.0,130.0,14.0,47.0,1321.0,1368.0
0.0,8.0,140.0,14.0,9.0,1375.0,1384.0
0.0,9.0,150.0,14.0,94.0,1410.0,1504.0
0.0,10.0,160.0,14.0,9.0,1504.0,1513.0
0.0,1.0,170.0,14.0,15.0,1513.0,1528.0
0.0,18.0,180.0,14.0,66.0,1606.0,1672.0
0.0,12.0,190.0,14.0,1.0,1672.0,1673.0
0.0,5.0,200.0,14.0,94.0,1673.0,1767.0
1.0,9.0,10.0,19.0,39.0,0.0,39.0
1.0,7.0,20.0,19.0,96.0,64.0,160.0
1.0,11.0,30.0,19.0,88.0,897.0,985.0
1.0,10.0,40.0,19.0,83.0,1081.0,1164.0
1.0,20.0,50.0,19.0,77.0,1913.0,1990.0
1.0,2.0,60.0,19.0,58.0,1990.0,2048.0
1.0,1.0,70.0,19.0,83.0,2048.0,2131.0
1.0,18.0,80.0,19.0,3.0,2131.0,2134.0
1.0,3.0,90.0,19.0,78.0,2134.0,2212.0
1.0,12.0,100.0,19.0,68.0,2212.0,2280.0
1.0,8.0,110.0,19.0,64.0,2280.0,2344.0
1.0,14.0,120.0,19.0,97.0,2344.0,2441.0
1.0,19.0,130.0,19.0,33.0,2441.0,2474.0
1.0,16.0,140.0,19.0,25.0,2474.0,2499.0
1.0,5.0,150.0,19.0,47.0,2499.0,2546.0
1.0,15.0,160.0,19.0,44.0,2546.0,2590.0
1.0,6.0,170.0,19.0,7.0,2590.0,2597.0
1.0,4.0,180.0,19.0,60.0,2597.0,2657.0
1.0,17.0,190.0,19.0,42.0,2657.0,2699.0
1.0,13.0,200.0,19.0,91.0,2699.0,2790.0
2.0,2.0,10.0,12.0,96.0,0.0,96.0
2.0,4.0,20.0,12.0,66.0,413.0,479.0
2.0,5.0,30.0,12.0,88.0,596.0,684.0
2.0,13.0,40.0,12.0,60.0,684.0,744.0
2.0,1.0,50.0,12.0,22.0,847.0,869.0
2.0,15.0,60.0,12.0,92.0,1010.0,1102.0
2.0,8.0,70.0,12.0,62.0,1102.0,1164.0
2.0,20.0,80.0,12.0,14.0,1164.0,1178.0
2.0,11.0,90.0,12.0,89.0,1178.0,1267.0
2.0,12.0,100.0,12.0,39.0,1328.0,1367.0
2.0,6.0,110.0,12.0,94.0,1453.0,1547.0
2.0,19.0,120.0,12.0,66.0,1547.0,1613.0
2.0,14.0,130.0,12.0,10.0,1613.0,1623.0
2.0,16.0,140.0,12.0,53.0,1623.0,1676.0
2.0,17.0,150.0,12.0,26.0,1676.0,1702.0
2.0,9.0,160.0,12.0,15.0,1702.0,1717.0
2.0,10.0,170.0,12.0,65.0,1717.0,1782.0
2.0,3.0,180.0,12.0,82.0,1782.0,1864.0
2.0,18.0,190.0,12.0,10.0,1864.0,1874.0
2.0,7.0,200.0,12.0,27.0,1874.0,1901.0
3.0,19.0,10.0,20.0,93.0,0.0,93.0
3.0,16.0,20.0,20.0,92.0,397.0,489.0
3.0,11.0,30.0,20.0,96.0,985.0,1081.0
3.0,2.0,40.0,20.0,70.0,1205.0,1275.0
3.0,20.0,50.0,20.0,83.0,1990.0,2073.0
3.0,10.0,60.0,20.0,74.0,2073.0,2147.0
3.0,3.0,70.0,20.0,31.0,2212.0,2243.0
3.0,13.0,80.0,20.0,88.0,2245.0,2333.0
3.0,5.0,90.0,20.0,51.0,2333.0,2384.0
3.0,1.0,100.0,20.0,57.0,2384.0,2441.0
3.0,14.0,110.0,20.0,78.0,2441.0,2519.0
3.0,17.0,120.0,20.0,8.0,2519.0,2527.0
3.0,15.0,130.0,20.0,7.0,2527.0,2534.0
3.0,12.0,140.0,20.0,91.0,2534.0,2625.0
3.0,4.0,150.0,20.0,79.0,2657.0,2736.0
3.0,6.0,160.0,20.0,18.0,2736.0,2754.0
3.0,9.0,170.0,20.0,51.0,2754.0,2805.0
3.0,18.0,180.0,20.0,18.0,2805.0,2823.0
3.0,7.0,190.0,20.0,99.0,2823.0,2922.0
3.0,8.0,200.0,20.0,33.0,2922.0,2955.0
4.0,3.0,10.0,6.0,4.0,0.0,4.0
4.0,11.0,20.0,6.0,82.0,475.0,557.0
4.0,13.0,30.0,6.0,40.0,557.0,597.0
4.0,16.0,40.0,6.0,86.0,597.0,683.0
4.0,8.0,50.0,6.0,50.0,847.0,897.0
4.0,15.0,60.0,6.0,54.0,897.0,951.0
4.0,18.0,70.0,6.0,21.0,951.0,972.0
4.0,6.0,80.0,6.0,6.0,972.0,978.0
4.0,9.0,90.0,6.0,54.0,978.0,1032.0
4.0,2.0,100.0,6.0,68.0,1032.0,1100.0
4.0,14.0,110.0,6.0,82.0,1100.0,1182.0
4.0,1.0,120.0,6.0,20.0,1182.0,1202.0
4.0,4.0,130.0,6.0,39.0,1202.0,1241.0
4.0,17.0,140.0,6.0,35.0,1241.0,1276.0
4.0,5.0,150.0,6.0,68.0,1276.0,1344.0
4.0,10.0,160.0,6.0,73.0,1344.0,1417.0
4.0,12.0,170.0,6.0,23.0,1417.0,1440.0
4.0,19.0,180.0,6.0,30.0,1440.0,1470.0
4.0,7.0,190.0,6.0,30.0,1470.0,1500.0
4.0,20.0,200.0,6.0,53.0,1500.0,1553.0
5.0,1.0,10.0,18.0,94.0,63.0,157.0
5.0,17.0,20.0,18.0,58.0,493.0,551.0
5.0,11.0,30.0,18.0,93.0,804.0,897.0
5.0,10.0,40.0,18.0,32.0,999.0,1031.0
5.0,18.0,50.0,18.0,91.0,1245.0,1336.0
5.0,9.0,60.0,18.0,30.0,1339.0,1369.0
5.0,6.0,70.0,18.0,56.0,1547.0,1603.0
5.0,4.0,80.0,18.0,27.0,1603.0,1630.0
5.0,20.0,90.0,18.0,92.0,1821.0,1913.0
5.0,12.0,100.0,18.0,9.0,1930.0,1939.0
5.0,16.0,110.0,18.0,78.0,2027.0,2105.0
5.0,3.0,120.0,18.0,23.0,2105.0,2128.0
5.0,15.0,130.0,18.0,21.0,2128.0,2149.0
5.0,5.0,140.0,18.0,60.0,2149.0,2209.0
5.0,13.0,150.0,18.0,36.0,2209.0,2245.0
5.0,14.0,160.0,18.0,29.0,2245.0,2274.0
5.0,2.0,170.0,18.0,95.0,2274.0,2369.0
5.0,7.0,180.0,18.0,99.0,2417.0,2516.0
5.0,8.0,190.0,18.0,79.0,2516.0,2595.0
5.0,19.0,200.0,18.0,76.0,2595.0,2671.0
6.0,12.0,10.0,15.0,93.0,36.0,129.0
6.0,1.0,20.0,15.0,42.0,262.0,304.0
6.0,2.0,30.0,15.0,52.0,332.0,384.0
6.0,20.0,40.0,15.0,42.0,483.0,525.0
6.0,10.0,50.0,15.0,96.0,534.0,630.0
6.0,11.0,60.0,15.0,29.0,649.0,678.0
6.0,9.0,70.0,15.0,61.0,678.0,739.0
6.0,18.0,80.0,15.0,88.0,1017.0,1105.0
6.0,19.0,90.0,15.0,70.0,1115.0,1185.0
6.0,17.0,100.0,15.0,16.0,1185.0,1201.0
6.0,5.0,110.0,15.0,31.0,1201.0,1232.0
6.0,4.0,120.0,15.0,65.0,1241.0,1306.0
6.0,13.0,130.0,15.0,83.0,1668.0,1751.0
6.0,8.0,140.0,15.0,78.0,1751.0,1829.0
6.0,7.0,150.0,15.0,26.0,1829.0,1855.0
6.0,16.0,160.0,15.0,50.0,1855.0,1905.0
6.0,6.0,170.0,15.0,87.0,1905.0,1992.0
6.0,15.0,180.0,15.0,62.0,1992.0,2054.0
6.0,3.0,190.0,15.0,14.0,2064.0,2078.0
6.0,14.0,200.0,15.0,30.0,2078.0,2108.0
7.0,17.0,10.0,8.0,18.0,0.0,18.0
7.0,4.0,20.0,8.0,75.0,181.0,256.0
7.0,9.0,30.0,8.0,20.0,256.0,276.0
7.0,11.0,40.0,8.0,4.0,338.0,342.0
7.0,19.0,50.0,8.0,91.0,562.0,653.0
7.0,8.0,60.0,8.0,68.0,984.0,1052.0
7.0,2.0,70.0,8.0,19.0,1100.0,1119.0
7.0,15.0,80.0,8.0,54.0,1137.0,1191.0
7.0,20.0,90.0,8.0,85.0,1191.0,1276.0
7.0,3.0,100.0,8.0,73.0,1276.0,1349.0
7.0,13.0,110.0,8.0,43.0,1349.0,1392.0
7.0,7.0,120.0,8.0,24.0,1392.0,1416.0
7.0,6.0,130.0,8.0,37.0,1416.0,1453.0
7.0,12.0,140.0,8.0,87.0,1453.0,1540.0
7.0,18.0,150.0,8.0,66.0,1540.0,1606.0
7.0,5.0,160.0,8.0,32.0,1606.0,1638.0
7.0,14.0,170.0,8.0,52.0,1638.0,1690.0
7.0,10.0,180.0,8.0,9.0,1690.0,1699.0
7.0,16.0,190.0,8.0,49.0,1699.0,1748.0
7.0,1.0,200.0,8.0,61.0,1748.0,1809.0
8.0,18.0,10.0,16.0,35.0,114.0,149.0
8.0,19.0,20.0,16.0,99.0,236.0,335.0
8.0,16.0,30.0,16.0,62.0,335.0,397.0
8.0,12.0,40.0,16.0,6.0,397.0,403.0
8.0,11.0,50.0,16.0,62.0,678.0,740.0
8.0,13.0,60.0,16.0,7.0,744.0,751.0
8.0,15.0,70.0,16.0,80.0,773.0,853.0
8.0,4.0,80.0,16.0,3.0,853.0,856.0
8.0,2.0,90.0,16.0,57.0,902.0,959.0
8.0,1.0,100.0,16.0,7.0,959.0,966.0
8.0,17.0,110.0,16.0,85.0,966.0,1051.0
8.0,10.0,120.0,16.0,30.0,1051.0,1081.0
8.0,7.0,130.0,16.0,96.0,1182.0,1278.0
8.0,20.0,140.0,16.0,91.0,1553.0,1644.0
8.0,8.0,150.0,16.0,13.0,1644.0,1657.0
8.0,9.0,160.0,16.0,87.0,1717.0,1804.0
8.0,5.0,170.0,16.0,82.0,1804.0,1886.0
8.0,3.0,180.0,16.0,83.0,1886.0,1969.0
8.0,14.0,190.0,16.0,78.0,1969.0,2047.0
8.0,6.0,200.0,16.0,56.0,2047.0,2103.0
9.0,10.0,10.0,10.0,85.0,0.0,85.0
9.0,6.0,20.0,10.0,8.0,85.0,93.0
9.0,4.0,30.0,10.0,66.0,256.0,322.0
9.0,3.0,40.0,10.0,88.0,406.0,494.0
9.0,12.0,50.0,10.0,15.0,576.0,591.0
9.0,5.0,60.0,10.0,5.0,591.0,596.0
9.0,17.0,70.0,10.0,59.0,596.0,655.0
9.0,15.0,80.0,10.0,30.0,655.0,685.0
